created_at,treatment,sentiment,polarity,subjectivity,text,tweet_words
10/16/2020 16:51,regeneron,Positive,0.2,0.35, christie getting regeneron treatment is the equivalent of him enjoying that beach that was closed to everyone else ,christie getting regeneron treatment equivalent enjoying beach closed everyone else
10/16/2020 16:30,regeneron,Positive,0.136363636,0.454545455, using regeneron which uses scientific approaches like stem cell research to make new medicines for people ,using regeneron uses scientific approaches like stem cell research make new medicines people
10/16/2020 15:18,regeneron,Positive,0.15,0.325,hey few days back you screamed out lod that you will make regeneron available free to each amp ev ,hey days back screamed lod make regeneron available free amp ev
10/16/2020 15:17,regeneron,Positive,0.2,0.3, djt has been saying that regeneron made the real difference remdesvir  test resu ,djt saying regeneron made real difference remdesvir test resu
10/16/2020 14:58,regeneron,Positive,0.416666667,0.5, assuming any of that is based in fact but your fine with trump hocking for regeneron an ,assuming based fact fine trump hocking regeneron
10/16/2020 11:29,regeneron,Positive,0.35,0.525,bill gates don  call trump  coronavirus antibodies treatment  cure says the man responsible for the most bug ,bill gates call trump coronavirus antibodies treatment cure says responsible bug
10/16/2020 10:46,regeneron,Positive,0.266666667,0.333333333, so christie is also benefiting from safe legal elective abortions regeneron was developed using the  ,christie benefiting safe legal elective abortions regeneron developed using
10/16/2020 9:09,regeneron,Positive,0.5,0.5, ok the use of disinformation was 2 polite trump  lies lies li ,ok use disinformation 2 polite trump lies lies
10/16/2020 6:44,regeneron,Positive,0.3,0, why did he refer to regeneron as  useful antidote ,refer regeneron useful antidote
10/16/2020 6:40,regeneron,Positive,0.3,0, yes why would refer to regeneron as  useful antidote ,yes would refer regeneron useful antidote
10/16/2020 5:37,regeneron,Positive,0.15,0.4, he was administered experimental therapeutic regeneron and not ivermectin although ivermectin is  highly capable drug,administered experimental therapeutic regeneron ivermectin although ivermectin highly capable
10/16/2020 4:57,regeneron,Positive,0.416666667,0.5, what fine  ll just stick to baby stem cell regeneron like impotusamericanus ,fine stick baby stem cell regeneron like impotusamericanus
10/16/2020 3:13,regeneron,Positive,0.333333333,0.133333333,just have several billion dollars and the political clout to be treated by the best doctors money can buy with exp ,several billion dollars political clout treated best doctors money buy exp
10/16/2020 1:51,regeneron,Positive,0.416666667,0.5,message from the cdc you will be fine regeneron ,message cdc fine regeneron
10/16/2020 1:29,regeneron,Positive,0.05,0.35,quite apparently thinks the transfusion of regeneron acted to him as  cure not just therapeu ,quite apparently thinks transfusion regeneron acted cure therapeu
10/15/2020 21:26,regeneron,Positive,0.416666667,0.5,more describes hefty covid19 fight credits regeneron for quick cure because as  ,describes hefty covid19 fight credits regeneron quick cure
10/15/2020 21:12,regeneron,Positive,0.16,0.54,high tech stem cell fetal tissue covid treatment for trump herd immunity and death for the rest of us regeneron ,high tech stem cell fetal tissue covid treatment trump herd immunity death rest us regeneron
10/16/2020 19:30,regeneron,Positive,0.15,0.65, regeneron is not free the company has received more than 500 million from the fed  ,regeneron free company received 500 million fed
10/16/2020 19:27,regeneron,Positive,0.15,0.65, regeneron is not free the company has received more than 500 million from the fed gov  to devel ,regeneron free company received 500 million fed gov devel
10/16/2020 19:25,regeneron,Positive,0.15,0.65, regeneron is not free the company has received more than 500 million from the fed gov  to develop and manufact ,regeneron free company received 500 million fed gov develop manufact
10/16/2020 19:18,regeneron,Positive,0.125,0.7,woohoo everyone is getting regeneron for free  wonder if they know this better get that cold chain ready ,woohoo everyone getting regeneron free wonder know better get cold chain ready
10/16/2020 18:12,regeneron,Positive,0.4,0.8, is saying that the regeneron treatment will be free for all is mexico paying for this too mayb ,saying regeneron treatment free mexico paying mayb
10/16/2020 17:19,regeneron,Positive,0.214285714,0.428571429, potus regeneron works hosps can  even get it not even  large supply remdivisir just stopped worki ,potus regeneron works hosps even get even large supply remdivisir stopped worki
10/16/2020 17:16,regeneron,Positive,0.136363636,0.5, is killing his followers they won  live to see bidensamerica diemonstersdie please take off ,killing followers live see bidensamerica diemonstersdie please
10/16/2020 17:02,regeneron,Positive,0.5,0.5, fetusmeds are ok if they save the gops but don  be having an abortion regeneron oy yey ,fetusmeds ok save gops abortion regeneron oy yey
10/16/2020 16:51,regeneron,Positive,0.2,0.35, christie getting regeneron treatment is the equivalent of him enjoying that beach that was closed to everyone else ,christie getting regeneron treatment equivalent enjoying beach closed everyone else
10/16/2020 16:30,regeneron,Positive,0.136363636,0.454545455, using regeneron which uses scientific approaches like stem cell research to make new medicines for people ,using regeneron uses scientific approaches like stem cell research make new medicines people
10/16/2020 15:18,regeneron,Positive,0.15,0.325,hey few days back you screamed out lod that you will make regeneron available free to each amp ev ,hey days back screamed lod make regeneron available free amp ev
10/16/2020 15:17,regeneron,Positive,0.2,0.3, djt has been saying that regeneron made the real difference remdesvir  test resu ,djt saying regeneron made real difference remdesvir test resu
10/16/2020 14:58,regeneron,Positive,0.416666667,0.5, assuming any of that is based in fact but your fine with trump hocking for regeneron an ,assuming based fact fine trump hocking regeneron
10/16/2020 11:29,regeneron,Positive,0.35,0.525,bill gates don  call trump  coronavirus antibodies treatment  cure says the man responsible for the most bug ,bill gates call trump coronavirus antibodies treatment cure says responsible bug
10/16/2020 10:46,regeneron,Positive,0.266666667,0.333333333, so christie is also benefiting from safe legal elective abortions regeneron was developed using the  ,christie benefiting safe legal elective abortions regeneron developed using
10/16/2020 9:09,regeneron,Positive,0.5,0.5, ok the use of disinformation was 2 polite trump  lies lies li ,ok use disinformation 2 polite trump lies lies
10/16/2020 6:44,regeneron,Positive,0.3,0, why did he refer to regeneron as  useful antidote ,refer regeneron useful antidote
10/16/2020 6:40,regeneron,Positive,0.3,0, yes why would refer to regeneron as  useful antidote ,yes would refer regeneron useful antidote
10/16/2020 5:37,regeneron,Positive,0.15,0.4, he was administered experimental therapeutic regeneron and not ivermectin although ivermectin is  highly capable drug,administered experimental therapeutic regeneron ivermectin although ivermectin highly capable
10/16/2020 4:57,regeneron,Positive,0.416666667,0.5, what fine  ll just stick to baby stem cell regeneron like impotusamericanus ,fine stick baby stem cell regeneron like impotusamericanus
10/16/2020 3:13,regeneron,Positive,0.333333333,0.133333333,just have several billion dollars and the political clout to be treated by the best doctors money can buy with exp ,several billion dollars political clout treated best doctors money buy exp
10/16/2020 1:51,regeneron,Positive,0.416666667,0.5,message from the cdc you will be fine regeneron ,message cdc fine regeneron
10/16/2020 1:29,regeneron,Positive,0.05,0.35,quite apparently thinks the transfusion of regeneron acted to him as  cure not just therapeu ,quite apparently thinks transfusion regeneron acted cure therapeu
10/15/2020 21:26,regeneron,Positive,0.416666667,0.5,more describes hefty covid19 fight credits regeneron for quick cure because as  ,describes hefty covid19 fight credits regeneron quick cure
10/15/2020 21:12,regeneron,Positive,0.16,0.54,high tech stem cell fetal tissue covid treatment for trump herd immunity and death for the rest of us regeneron ,high tech stem cell fetal tissue covid treatment trump herd immunity death rest us regeneron
10/15/2020 20:16,regeneron,Positive,0.016666667,0.233333333, regn breaks back below 50 day moving average sentiment very bearish regn regeneron,regn breaks back 50 day moving average sentiment bearish regn regeneron
10/17/2020 20:07,remdesivir,Negative,-0.05,0.6, remdesivir fails to prevent covid19 deaths in huge trial that means the price should be  ,remdesivir fails prevent covid19 deaths huge trial means price
10/17/2020 18:52,remdesivir,Negative,-0.333333333,1,it  about now where  think about how ridiculous this all is how this is just so outlandish it could never happen ,think ridiculous outlandish could never happen
10/17/2020 18:38,remdesivir,Negative,-0.1875,0.5, covid remdesivir has little or no effect on survival says who ,covid remdesivir little effect survival says
10/17/2020 18:31,remdesivir,Negative,-0.3125,0.5375, hydroxychloroquine was crucified in the media and politics because remdesivir and other expensive options had to ,hydroxychloroquine crucified media politics remdesivir expensive options
10/17/2020 18:30,remdesivir,Negative,-0.25,0.65, remdesivir the only antiviral drug authorized for treatment of covid19 in the united states fails to prevent ,remdesivir antiviral authorized treatment covid19 united states fails prevent
10/17/2020 17:34,remdesivir,Negative,-0.125,0.375, don  understand how do people overpay for drugs like remdesivir or hcq when they were being hoarded due to th ,understand people overpay drugs like remdesivir hcq hoarded due th
10/17/2020 17:04,remdesivir,Negative,-0.3,0.8, remdesivir not effective india to review covid19 treatment protocol ,remdesivir effective india review covid19 treatment protocol
10/17/2020 16:30,remdesivir,Negative,-0.083333333,0.211111111,remember the first chinese study on remdesivir was declared failed on 23rd april who website posted the results  ,remember first chinese study remdesivir declared failed 23rd april website posted results
10/17/2020 16:23,remdesivir,Negative,-0.125,0.375,flashback 19 days till 2020election vote study finds remdesivir hydroxychloroquine and 2 other drugs have lit ,flashback 19 days 2020election vote study finds remdesivir hydroxychloroquine 2 drugs lit
10/17/2020 16:21,remdesivir,Negative,-0.1875,0.5, little or no effect    says of remdesivir on coronavirus deaths covidiots covidcoverup trumphasnoplan ,little effect says remdesivir coronavirus deaths covidiots covidcoverup trumphasnoplan
10/17/2020 16:14,remdesivir,Negative,-0.1875,0.5,remdesivir has little to no effect on preventing covid19 deaths who solidarity study finds remdesivir who ,remdesivir little effect preventing covid19 deaths solidarity study finds remdesivir
10/17/2020 15:26,remdesivir,Negative,-0.025,0.125, remdesivir amp interferon fall flat in who  megastudy of covid19 therapeutics wearadamnmask ,remdesivir amp interferon fall flat megastudy covid19 therapeutics wearadamnmask
10/17/2020 14:46,remdesivir,Negative,-0.041666667,0.666666667,major investigation needed on remdesivir the only approved drug is being called out for showing little to or no ,major investigation needed remdesivir approved called showing little
10/17/2020 13:50,remdesivir,Negative,-0.0625,0.1875,international who trial finds no benefit for remdesivir other drugs in treating covid19 ,international trial finds benefit remdesivir drugs treating covid19
10/17/2020 12:59,remdesivir,Negative,-0.15,0.575, remdesivir is total garbage you are lying greedy scum ,remdesivir total garbage lying greedy scum
10/17/2020 12:30,remdesivir,Negative,-0.5,1, remdesivir study preliminary results appear to show that is can  prevent covid19 deaths unfortunately it ,remdesivir study preliminary results appear show prevent covid19 deaths unfortunately
10/17/2020 12:27,remdesivir,Negative,-0.1875,0.5,now says remdesivir has little or no effect of survival in chineseviruscorona cases ,says remdesivir little effect survival chineseviruscorona cases
10/17/2020 12:14,remdesivir,Negative,-0.025,0.125, remdesivir and interferon fall flat in megastudy of covid19 treatments in the solidarity trial with 11 0 ,remdesivir interferon fall flat megastudy covid19 treatments solidarity trial 11 0
10/17/2020 12:08,remdesivir,Negative,-0.1875,0.5, trumpfakedcovid imo remdesivir among 4 drugs with little or no effect on covid19 survival who study says ,trumpfakedcovid imo remdesivir among 4 drugs little effect covid19 survival study says
10/17/2020 12:01,remdesivir,Negative,-0.5,0.3, remdesivir fail republicanfailure gilead sold trump an ineffective medicine ,remdesivir fail republicanfailure gilead sold trump ineffective medicine
10/17/2020 11:05,remdesivir,Negative,-0.15,0.45,news study shows remdesivir gilead  fast tracked coronavirus treatment drug fails to mitigate deaths ,news study shows remdesivir gilead fast tracked coronavirus treatment fails mitigate deaths
10/17/2020 11:05,remdesivir,Negative,-0.15,0.45,news news study shows remdesivir gilead  fast tracked coronavirus treatment drug fails to mitigate ,news news study shows remdesivir gilead fast tracked coronavirus treatment fails mitigate
10/17/2020 10:35,remdesivir,Negative,-0.35,0.3,remdesivir was developed against hepatitis  but failed it failed against ebola virus disease it failed agains ,remdesivir developed hepatitis failed failed ebola virus disease failed agains
10/17/2020 10:18,remdesivir,Negative,-0.39375,0.6,who study finds remdesivir has little or no effect on preventing deaths the disappointing result differs from  ,study finds remdesivir little effect preventing deaths disappointing result differs
10/17/2020 10:10,remdesivir,Negative,-0.05,0.6,remdesivir fails to prevent covid19 deaths in huge trial abs cbn news coronavirus covid19 covid19ph ,remdesivir fails prevent covid19 deaths huge trial abs cbn news coronavirus covid19 covid19ph
10/17/2020 20:38,remdesivir,Neutral,0,0,the former fda commissioners questioned hydroxychloroquine eua also convalescent plasma they are worried about  ,former fda commissioners questioned hydroxychloroquine eua convalescent plasma worried
10/17/2020 19:57,remdesivir,Neutral,0,0, although several therapeutic agents have been evaluated for the treatment of covid19 no ,although several therapeutic agents evaluated treatment covid19
10/17/2020 19:46,remdesivir,Neutral,0,0, solidaritytrial remdesivir for covid19 is this the death knell for  mo ,solidaritytrial remdesivir covid19 death knell mo
10/17/2020 18:53,remdesivir,Neutral,0,0, fauci the felon faucithefraud hawking for remdesivir back in april ,fauci felon faucithefraud hawking remdesivir back april
10/17/2020 18:00,remdesivir,Neutral,0,0.9,remdesivir study finally published an expert in critical care medicine gives us his verdict ,remdesivir study finally published expert critical medicine gives us verdict
10/17/2020 17:21,remdesivir,Neutral,0,0, remdesivir does not reduce death ,remdesivir reduce death
10/17/2020 17:16,remdesivir,Neutral,0,0, retract or not the purpose is done gt 2 billion usd of remdesivir stocks sold jo ,retract purpose done gt 2 billion usd remdesivir stocks sold
10/17/2020 17:12,remdesivir,Neutral,0,0, the trial investigated remdesivir hydroxychloroquine  lopinavir ritonavir combo and interferon beta 1a the ,trial investigated remdesivir hydroxychloroquine lopinavir ritonavir combo interferon beta 1a
10/17/2020 17:02,remdesivir,Neutral,0,1, india to reassess coronavirus treatment protocol after remdesivir trial failures as of now only medicine effect ,india reassess coronavirus treatment protocol remdesivir trial failures medicine effect
10/17/2020 16:45,remdesivir,Neutral,0,0, remdesivir sounds like the name bella and what  his name would pick for their second child in the next twilightsaga book ,remdesivir sounds like bella would pick second child next twilightsaga book
10/17/2020 16:43,remdesivir,Neutral,0,0,any question about remdesivir in covid19 ,question remdesivir covid19
10/17/2020 16:40,remdesivir,Neutral,0,0.066666667,cover up of remdesivir efficacy started at who on 23rd april followed by nih on 22nd may announcement last line ,cover remdesivir efficacy started 23rd april followed nih 22nd may announcement last line
10/17/2020 16:22,remdesivir,Neutral,0,0.0625,an example of double standards of nyt when the same solidarity trial discontinued hydroxychloroquine went ballist ,example double standards solidarity trial discontinued hydroxychloroquine went ballist
10/17/2020 15:55,remdesivir,Neutral,0,0,drug synergy of combinatory treatment with remdesivir and the repurposed drugs fluoxetine and itraconazole effec ,synergy combinatory treatment remdesivir repurposed drugs fluoxetine itraconazole effec
10/17/2020 15:34,remdesivir,Neutral,0,0,the solidarity data it looks like there is no case at all to be made for some of these covid19 therapies ,solidarity data looks like case made covid19 therapies
10/17/2020 15:32,remdesivir,Neutral,0,0,evolving evidence for covid19 interventions like remdesivir discusses presents challenge that ,evolving evidence covid19 interventions like remdesivir discusses presents challenge
10/17/2020 15:26,remdesivir,Neutral,0,0,this remdesivir covidcaughttrump ,remdesivir covidcaughttrump
10/17/2020 15:18,remdesivir,Neutral,0,0,if it weren  for cats amp dr niels pedersen who tried to cure their disease fip neither trump nor anyone else  ,cats amp dr niels pedersen tried cure disease fip neither trump anyone else
10/17/2020 15:12,remdesivir,Neutral,0,0.4,joined the team this morning to discuss the current rise in covid19 cases par ,joined team morning discuss current rise covid19 cases
10/17/2020 15:02,remdesivir,Neutral,0,0,eu gilead amp remdesivir  sense of   vu tamiflu before solidaritytrial was published eu ,gilead amp remdesivir sense vu tamiflu solidaritytrial published
10/17/2020 14:13,remdesivir,Neutral,0,0.066666667, fortnight ago the maharashtra public health dept expanded the indication for remdesivir it may be used with  ,fortnight ago maharashtra public health dept expanded indication remdesivir may used
10/17/2020 13:50,remdesivir,Neutral,0,0, updated guidance from the nih covid19 panel has been updated our summary now of their recommendations now inclu ,updated guidance nih covid19 panel updated summary recommendations inclu
10/17/2020 13:10,remdesivir,Neutral,0,0, and what if they worked on some patients like my mom my uncle died but mom recovered and ,worked patients like mom uncle died mom recovered
10/17/2020 13:01,remdesivir,Neutral,0,0, what happened to listening to science and my body my choice what happened to 15 days to fl ,happened listening science body choice happened 15 days fl
10/17/2020 12:58,remdesivir,Neutral,0,0, this wouldn  be happening if they would cut through all the red tape on ,happening would cut red tape
10/17/2020 12:53,remdesivir,Neutral,0,0.5,would you consider using remdesivir for covid19 at earlier stages of the condition ,would consider using remdesivir covid19 earlier stages condition
10/17/2020 12:46,remdesivir,Neutral,0,0, says the world  largest randomized trial of covid19 treatments solidaritytrial found conclusive evidence ,says world largest randomized trial covid19 treatments solidaritytrial found conclusive evidence
10/17/2020 12:31,remdesivir,Neutral,0,0, funneling cash from campaign amp anywhere else he can get it from don  forget his push  ,funneling cash campaign amp anywhere else get forget push
10/17/2020 11:14,remdesivir,Neutral,0,0,remdesivir has no life saving effect on covid19 patients study writes ,remdesivir life saving effect covid19 patients study writes
10/17/2020 10:49,remdesivir,Neutral,0,0,days later states that remdesivir is ineffective in treating covid19 based on unpublished study ,days later states remdesivir ineffective treating covid19 based unpublished study
10/17/2020 10:38,remdesivir,Neutral,0,0, on 8 october gilead signed  contract for 500 000 doses of the drug with the european commission which did not ,8 october gilead signed contract 500 000 doses european commission
10/17/2020 10:30,remdesivir,Neutral,0,0,the drug did not help any covid19 patients remdesivir publichealth facemask pandemic coronavirus maskup ,help covid19 patients remdesivir publichealth facemask pandemic coronavirus maskup
10/17/2020 10:16,remdesivir,Neutral,0,0,post solidarity trials data needs to revise covid19 drug regimen doctors say study will curb in ,post solidarity trials data needs revise covid19 regimen doctors say study curb
10/17/2020 10:12,remdesivir,Neutral,0,0,each remdesivir treatment costs gt us 2000 per covid19 patient will you reduce the price since  ,remdesivir treatment costs gt us 2000 covid19 patient reduce price since
10/17/2020 21:01,remdesivir,Positive,0.15625,0.5,who do you believe there  more to this gilead  remdesivir has little or no effect on covid19 recovery or  ,believe gilead remdesivir little effect covid19 recovery
10/17/2020 20:44,remdesivir,Positive,0.25,0.3125, don  understand why there isn  more encouragement to take basic supplements like vitamin   and zinc to maybe ,understand encouragement basic supplements like vitamin zinc maybe
10/17/2020 20:05,remdesivir,Positive,0.5,0.5,another tweet explaining why gs441524 is dramatically more efficacious against cat corona virus disease fipv tha ,another tweet explaining gs441524 dramatically efficacious corona virus disease fipv tha
10/17/2020 17:47,remdesivir,Positive,0.075,0.7, remdesivir has no meaningful impact on covid19 survival huge study finds ,remdesivir meaningful impact covid19 survival huge study finds
10/17/2020 17:02,remdesivir,Positive,0.35,0.55,see how the fda helped remdesivir to get approval without waiting for full results of the nih study on 1st may wh ,see fda helped remdesivir get approval without waiting full results nih study 1st may wh
10/17/2020 16:47,remdesivir,Positive,0.25,0.3,see how the top journals helped build the narrative for efficacy for remdesivir nejm tweeted the following on 23rd ,see top journals helped build narrative efficacy remdesivir nejm tweeted following 23rd
10/17/2020 16:07,remdesivir,Positive,0.2,0.2,  beginning to wonder whether really had covid was his illness staged to get out of another  ,beginning wonder whether really covid illness staged get another
10/17/2020 15:43,remdesivir,Positive,0.4,0.9,what  huge surprise didn  we just watch this movie do you people even pay attention to the studies coming out ,huge surprise watch movie people even pay attention studies coming
10/17/2020 15:36,remdesivir,Positive,0.6,0.9,who deems four popular antivirals ineffective who antiviral covid19 remdesivir ,deems four popular antivirals ineffective antiviral covid19 remdesivir
10/17/2020 15:16,remdesivir,Positive,0.005681818,0.414772727,new study says there is no survival or other benefit for remdesivir in covid19 ,new study says survival benefit remdesivir covid19
10/17/2020 15:10,remdesivir,Positive,0.266666667,0.283333333, france october 17 social networks have identified the lancet and remdesivir scam and more to come ,france october 17 social networks identified lancet remdesivir scam
10/17/2020 14:47,remdesivir,Positive,0.25,0.944444444,massive who remdesivir study suggests no covid19 benefit doctors aren  so sure remdesivir coronavirus covid ,massive remdesivir study suggests covid19 benefit doctors sure remdesivir coronavirus covid
10/17/2020 14:44,remdesivir,Positive,0.150833333,0.57, primum non nocere versus high price and risk of acute liver failure guess what  drug with high price and serio ,primum nocere versus high price risk acute liver failure guess high price serio
10/17/2020 14:29,remdesivir,Positive,0.5,1, glad you are waging this campaign on remdesivir from  ve been tweeting this no ,glad waging campaign remdesivir tweeting
10/17/2020 14:19,remdesivir,Positive,0.061111111,0.297222222, of all these four what went down the drain and what led to gross profiteering huge financial resources ,four went drain led gross profiteering huge financial resources
10/17/2020 14:14,remdesivir,Positive,0.107142857,0.214285714, gilead  remdesivir doesn  save lives so says  large multi country study run by who  solidarity trial net ,gilead remdesivir save lives says large country study run solidarity trial net
10/17/2020 13:40,remdesivir,Positive,1,0.3,the best defend of study is to stop purchasing remdesivir however as gild ridiculed today who has prequ ,best defend study stop purchasing remdesivir however gild ridiculed today prequ
10/17/2020 12:37,remdesivir,Positive,0.25,0.333333333, remdesivir 100 mg day 200 mg loading dose on first day in the first stage of the disease and combined ,remdesivir 100 mg day 200 mg loading dose first day first stage disease combined
10/17/2020 12:29,remdesivir,Positive,0.05,0.1, the left and media have everyone terrified my 70 yr old aunt with count ,left media everyone terrified 70 yr old aunt count
10/17/2020 12:25,remdesivir,Positive,0.1,0.3,so let me get this straight the us tech firm gilead this month signed contract worth 850m to provide europeans  ,let get straight us tech firm gilead month signed contract worth 850m provide europeans
10/17/2020 12:00,remdesivir,Positive,0.5,0.9, who latest trials reveal us touted covid19 treatment remdesivir is not  miracle cure experts worry us misle ,latest trials reveal us touted covid19 treatment remdesivir miracle cure experts worry us misle
10/17/2020 11:51,remdesivir,Positive,0.1,0.2, so should remdesivir my 70 year old aunt just recovered from covid19 state government officials and  ,remdesivir 70 year old aunt recovered covid19 state government officials
10/17/2020 11:01,remdesivir,Positive,0.033333333,0.566666667,incredible corruption in the pharma space eu regimes purchased 500 000 doses of this american remdesivir crap ,incredible corruption pharma space regimes purchased 500 000 doses american remdesivir crap
